Respondent ID,Collector ID,Start Date,End Date,What age group do you belong?,Please rate the ease of use for accessing the Video Consultation today?,Please rate your overall experience of the Video Consultation today?,Would you be happy to use the Video Consultation again?,Please provide us with any additional comments/ suggestions.,Waiting Area
13097385228,258318234,2021-11-03 16:11:57,2021-11-03 16:12:39,46 - 65,Very Satisfied,Very Satisfied,Yes,,RLH-Endocrinology
13097370135,258318234,2021-11-03 15:58:55,2021-11-03 16:08:13,65+,Very Satisfied,Very Satisfied,Yes,The video consultation worked very well indeed. In my opinion it was quite as good as a face-to-face consultation where no physical examination is needed. It is also much better than a telephone consultation.  I would recommend this system very highly.,RLH-Endocrinology
13097349861,258318234,2021-11-03 16:00:08,2021-11-03 16:02:23,26 - 35,Very Satisfied,Very Satisfied,Yes,"I think video consultations are great as you still get to speak with a doctor/NHS but don't have to travel, arrange childcare etc ",RLH-Endocrinology
13097187132,258318234,2021-11-03 15:15:15,2021-11-03 15:15:25,16 - 25,Very Satisfied,Very Satisfied,Yes,,RLH-Gastroenterology
13097084964,258318234,2021-11-03 14:44:31,2021-11-03 14:45:10,46 - 65,Very Satisfied,Very Satisfied,Yes,,RLH-UpperGI
13097071450,258318234,2021-11-03 14:40:24,2021-11-03 14:40:51,46 - 65,Neither Satisfied nor Dissatisfied,Neither Satisfied nor Dissatisfied,Yes,,AUH-General-Pathology
13096973437,258318234,2021-11-03 14:10:28,2021-11-03 14:10:50,16 - 25,Very Satisfied,Very Satisfied,Yes,,RLH-Dermatology
13096964714,258318234,2021-11-03 14:07:59,2021-11-03 14:08:14,16 - 25,Neither Satisfied nor Dissatisfied,Neither Satisfied nor Dissatisfied,Yes,,RLH-Gastroenterology
13096963442,258318234,2021-11-03 14:07:35,2021-11-03 14:07:51,46 - 65,Very Satisfied,Very Satisfied,Yes,,BGH-CFSandMETherapyService
13096912160,258318234,2021-11-03 13:51:16,2021-11-03 13:51:51,16 - 25,Very Satisfied,Very Satisfied,Yes,,RLH-Dermatology
13096895300,258318234,2021-11-03 13:45:49,2021-11-03 13:46:09,16 - 25,Very Satisfied,Very Satisfied,Yes,,RLH-Gastroenterology
13096882172,258318234,2021-11-03 13:38:12,2021-11-03 13:41:41,46 - 65,Very Satisfied,Very Satisfied,Yes,"excellent service and face to face via video link was reassuring, i felt confident and clear about the next steps.  had time to ask questions did not feel rushed, only issue was i could not get onto the system via my phone I had to link into my wifes PC and get a little support but that was the only issue and nothing to do with the service Thanks so very much",RLH-Endocrinology
13096871381,258318234,2021-11-03 13:36:50,2021-11-03 13:38:00,65+,Very Satisfied,Very Satisfied,Yes,Excellent service ,RLH-UpperGI
13096866979,258318234,2021-11-03 13:36:09,2021-11-03 13:36:31,36 - 45,Very Satisfied,Very Satisfied,Yes,,BGH-Speech-and-Language-Therapy
13096864763,258318234,2021-11-03 13:35:26,2021-11-03 13:35:47,46 - 65,Very Satisfied,Very Satisfied,Yes,,AUH-Physiotherapy
13096829452,258318234,2021-11-03 13:23:23,2021-11-03 13:24:10,16 - 25,Very Satisfied,Very Satisfied,Yes,,RLH-Gastroenterology
13096575359,258318234,2021-11-03 11:49:36,2021-11-03 11:50:12,65+,Very Satisfied,Very Satisfied,Yes,,BGH-CFSandMETherapyService
13096538378,258318234,2021-11-03 11:33:10,2021-11-03 11:33:40,46 - 65,Very Dissatisfied,Very Dissatisfied,Yes,No one answered ,RLH-Diabetes
13096525265,258318234,2021-11-03 11:27:10,2021-11-03 11:27:33,16 - 25,Very Satisfied,Very Satisfied,Yes,,AUH-ClinicalHealthPsychology
13096488489,258318234,2021-11-03 11:09:58,2021-11-03 11:10:15,36 - 45,Very Satisfied,Very Satisfied,Yes,,RLH-Cardiology
13096426784,258318234,2021-11-03 10:38:23,2021-11-03 10:41:43,46 - 65,Neither Satisfied nor Dissatisfied,Very Satisfied,Yes,,BGH-Speech-and-Language-Therapy
13096351312,258318234,2021-11-03 09:59:46,2021-11-03 10:02:18,65+,Neither Satisfied nor Dissatisfied,Satisfied,Yes,"Apart from the delay in being connected, the doctor was extremely helpful.",RLH-Diabetes
13096314822,258318234,2021-11-03 09:40:46,2021-11-03 09:42:43,65+,Very Satisfied,Very Satisfied,Yes,It broke up several times and was difficult to hear but generally I was able to follow and understand ,RLH-Cardiology
13096314387,258318234,2021-11-03 09:40:35,2021-11-03 09:42:14,36 - 45,Very Satisfied,Very Satisfied,Yes,,RLH-Diabetes
13094947453,258318234,2021-11-02 10:14:13,2021-11-02 21:08:45,36 - 45,Very Satisfied,Very Satisfied,Yes,,RLH-Diabetes
13094494752,258318234,2021-11-02 18:28:59,2021-11-02 18:30:10,26 - 35,Very Dissatisfied,Very Dissatisfied,No,Made me an appointment I have sat on phone in virtual room for 4 hours 4mins no one joined and no one has rang to say it has been cancelled utter joke I've had too miss an afternoon of work because I've waited so long to speak to someone ,RLH-Endocrinology
13094118601,258318234,2021-11-02 16:28:00,2021-11-02 16:28:21,16 - 25,Very Satisfied,Very Satisfied,Yes,,AUH-Gastroenterology
13093955624,258318234,2021-11-02 15:36:23,2021-11-02 15:38:37,46 - 65,Very Satisfied,Very Satisfied,Yes,It was easy to use on my mobile but I would like to use it on a computer next time to see the consultant on a full screen. Other than that I appreciate the session with Endocrinology. Thank You ,RLH-Endocrinology
13093795080,258318234,2021-11-02 14:50:43,2021-11-02 14:51:12,65+,Dissatisfied,Dissatisfied,No,,RLH-Endocrinology
13093591766,258318234,2021-11-02 13:44:26,2021-11-02 13:45:20,26 - 35,Very Satisfied,Very Satisfied,Yes,Easy to use & means I didn’t have to travel to hospital so I’m pleased. ,RLH-Endocrinology
13093292721,258318234,2021-11-02 11:51:00,2021-11-02 11:52:08,46 - 65,Dissatisfied,Dissatisfied,Yes,Unable to make connection therefore appointment didn't go ahead.,RLH-ChemicalPathology
13093261291,258318234,2021-11-02 11:38:23,2021-11-02 11:38:38,46 - 65,Very Satisfied,Very Satisfied,Yes,,AUH-ClinicalHealthPsychology
13093256943,258318234,2021-11-02 11:36:22,2021-11-02 11:36:43,65+,Satisfied,Satisfied,Yes,,AUH-Thoracic
13093188464,258318234,2021-11-02 11:03:05,2021-11-02 11:04:44,46 - 65,Very Satisfied,Very Satisfied,Yes,Was very happy with my consultation and quality of video ,AUH-Thoracic
13093180168,258318234,2021-11-02 11:00:05,2021-11-02 11:01:00,16 - 25,Satisfied,Very Dissatisfied,No,"I wasted an hour at work waiting for someone to pick up, maybe just calling me would be better. ",RLH-Diabetes
13093170478,258318234,2021-11-02 10:14:13,2021-11-02 10:56:14,36 - 45,Very Satisfied,Very Satisfied,Yes,,RLH-Diabetes
13093093138,258318234,2021-11-02 10:14:13,2021-11-02 10:14:32,36 - 45,Very Satisfied,Very Satisfied,Yes,,RLH-Diabetes
13093068929,258318234,2021-11-02 10:01:09,2021-11-02 10:01:32,26 - 35,Satisfied,Satisfied,Yes,,BGH-CFSandMETherapyService
13093004127,258318234,2021-11-02 09:23:47,2021-11-02 09:25:19,46 - 65,Satisfied,Satisfied,Yes,My text said to join call 15 mins before appointment at 9am but when I tried to get on the waiting room didn’t open until 9am.,RLH-ChemicalPathology
13091046652,258318234,2021-11-01 16:37:57,2021-11-01 16:38:23,46 - 65,Satisfied,Very Satisfied,Yes,,RLH-Gastroenterology
13090753625,258318234,2021-11-01 14:59:25,2021-11-01 15:00:57,65+,Very Satisfied,Very Satisfied,Yes,Everything fine everything explained to me very happy with call,RLH-Endocrinology
13090714584,258318234,2021-11-01 14:47:20,2021-11-01 14:47:38,46 - 65,Very Satisfied,Very Satisfied,Yes,,RLH-Diabetes
13090701854,258318234,2021-11-01 14:16:35,2021-11-01 14:43:16,16 - 25,Very Satisfied,Satisfied,Yes,,RLH-Endocrinology
13090689822,258318234,2021-11-01 14:38:45,2021-11-01 14:39:06,65+,Satisfied,Very Satisfied,Yes,,AUH-Thoracic
13090274903,258318234,2021-11-01 11:55:06,2021-11-01 11:55:28,26 - 35,Very Satisfied,Very Satisfied,Yes,,RLH-Diabetes
13090252082,258318234,2021-11-01 11:41:12,2021-11-01 11:43:35,46 - 65,Dissatisfied,Neither Satisfied nor Dissatisfied,Yes,"Would use the video consultation again if necessary, however, this is not a viable replacement for 'face to face' consultations",RLH-Diabetes
13090131052,258318234,2021-11-01 10:19:48,2021-11-01 10:34:49,65+,Very Satisfied,Very Satisfied,Yes,,RLH-ChemicalPathology
13090118815,258318234,2021-11-01 10:27:46,2021-11-01 10:28:05,36 - 45,Very Satisfied,Very Satisfied,Yes,,RLH-Diabetes
13090064128,258318234,2021-11-01 09:52:19,2021-11-01 09:53:46,36 - 45,Satisfied,Satisfied,Yes,,RLH-ChemicalPathology
13090049072,258318234,2021-11-01 09:43:00,2021-11-01 09:43:21,65+,Very Satisfied,Very Satisfied,Yes,,RLH-ChemicalPathology
13090018206,258318234,2021-11-01 09:21:46,2021-11-01 09:22:35,46 - 65,Very Satisfied,Very Satisfied,Yes,great service,RLH-ChemicalPathology
13085253387,258318234,2021-10-29 15:46:00,2021-10-29 15:47:59,46 - 65,Very Dissatisfied,Very Dissatisfied,No,"We was on hold for over 1 your and 15 minutes with no one coming through. The appointment was at 3pm it us now 15.47 and the video link was connected at 2.30pm, again with no one coming through to us. ",RLH-Gastroenterology
13084614884,258318234,2021-10-29 11:42:14,2021-10-29 11:42:59,26 - 35,Satisfied,Very Satisfied,Yes,I was disconnected from the waiting room and had to rejoin - luckily this was before my appointment started. Otherwise there was no issues,RLH-Dermatology
13084537084,258318234,2021-10-29 11:02:25,2021-10-29 11:02:52,16 - 25,Satisfied,Satisfied,Yes,,RLH-Dermatology
13084381586,258318234,2021-10-29 09:36:40,2021-10-29 09:36:59,16 - 25,Very Satisfied,Very Satisfied,Yes,,RLH-Dermatology
13084371846,258318234,2021-10-29 09:28:45,2021-10-29 09:31:28,26 - 35,Very Satisfied,Very Satisfied,Yes,,RLH-Clinical-Haematology
13084343138,258318234,2021-10-29 09:13:40,2021-10-29 09:14:30,26 - 35,Very Satisfied,Very Satisfied,Yes,Carole was Absolutely lovely. First time using video consultation and it was so quick and simple and answers were made quick and efficiently ,RLH-Dermatology
13081674377,258318234,2021-10-28 15:35:04,2021-10-28 15:36:22,46 - 65,Very Satisfied,Very Satisfied,Yes,,RLH-Dental
13081661492,258318234,2021-10-28 15:31:21,2021-10-28 15:32:14,46 - 65,Very Satisfied,Very Satisfied,Yes,,RLH-Endocrinology
13081655204,258318234,2021-10-28 15:26:47,2021-10-28 15:30:11,65+,Neither Satisfied nor Dissatisfied,Very Dissatisfied,Yes,"I was in the video waiting area for 25 mins, that is 10 mins longer than 15 mins after appointment time, as advised by the hospital letter",RLH-ChemicalPathology
13081637328,258318234,2021-10-28 15:23:19,2021-10-28 15:24:09,65+,Very Satisfied,Very Satisfied,Yes,,RLH-Endocrinology
13081584403,258318234,2021-10-28 15:04:41,2021-10-28 15:06:15,46 - 65,Satisfied,Satisfied,Yes,"I could only clearly hear the Clinician when he held the microphone to his mouth - otherwise the sound was ""muffled""",RLH-Endocrinology
13081483652,258318234,2021-10-28 14:38:50,2021-10-28 14:39:39,26 - 35,Satisfied,Satisfied,Yes,,RLH-Dental
13081470214,258318234,2021-10-28 14:34:07,2021-10-28 14:35:05,36 - 45,Very Satisfied,Very Satisfied,Yes,"Dr was helpful, kind and clear. I felt listened too and I am very pleased with the plan that was made.",RLH-Endocrinology
13081398601,258318234,2021-10-28 14:08:11,2021-10-28 14:09:32,65+,Satisfied,Satisfied,Yes,,RLH-Endocrinology
13080906437,258318234,2021-10-28 10:15:36,2021-10-28 10:15:38,46 - 65,Satisfied,Satisfied,Yes," on the whole it was ok, but i had no sound. The doctor heard me but i could not hear her. I am 63 and not tech minded. The doctor had to type messages to me. It was ok but not as good as being able to hear a conversation.",AUH-Ophthalmology
13080906298,258318234,2021-10-28 10:11:55,2021-10-28 10:15:33,46 - 65,Satisfied,Satisfied,Yes," on the whole it was ok, but i had no sound. The doctor heard me but i could not hear her. I am 63 and not tech minded. The doctor had to type messages to me. It was ok but not as good as being able to hear a conversation.",AUH-Ophthalmology
13080876499,258318234,2021-10-28 09:57:55,2021-10-28 09:58:15,26 - 35,Very Satisfied,Very Satisfied,Yes,,RLH-Endocrinology
13080872636,258318234,2021-10-28 09:55:21,2021-10-28 09:55:56,36 - 45,Very Satisfied,Very Satisfied,Yes,"Brilliant, so family friendly as I didn't need childcare ",RLH-Diabetes
13080862841,258318234,2021-10-28 09:48:30,2021-10-28 09:50:03,46 - 65,Very Satisfied,Very Satisfied,Yes,First time doing this.  Was easy for me on I pad but might have struggled with computer.,RLH-Endocrinology
13080829470,258318234,2021-10-28 09:28:00,2021-10-28 09:30:12,65+,Very Satisfied,Very Satisfied,Yes,Sarah was very positive in her feedback. Encourages me to continue my rehab.,BGH-MCAS
13078343349,258318234,2020-11-05 17:39:47,2021-10-27 16:41:25,65+,Very Satisfied,Very Satisfied,Yes,,AUH-Physiotherapy
13078187124,258318234,2021-10-27 15:54:59,2021-10-27 15:55:10,36 - 45,Very Satisfied,Very Satisfied,Yes,,RLH-ChemicalPathology
13077835976,258318234,2021-10-27 14:02:59,2021-10-27 14:03:40,65+,Very Satisfied,Very Satisfied,Yes,,RLH-UpperGI
13075293909,258318234,2021-10-26 19:22:28,2021-10-26 19:46:27,65+,Very Satisfied,Very Satisfied,Yes,"Thought Rebecca, was very professional, nice and friendly. ",RLH-Urology
13075164455,258318234,2021-10-26 19:02:38,2021-10-26 19:02:55,16 - 25,Satisfied,Satisfied,Yes,,RLH-Diabetes
13074595814,258318234,2021-10-26 16:03:16,2021-10-26 16:03:36,46 - 65,Satisfied,Very Satisfied,Yes,,RLH-Endocrinology
13074495235,258318234,2021-10-26 15:23:23,2021-10-26 15:32:37,46 - 65,Very Satisfied,Satisfied,Yes,Clinician was very helpful and eager to explain every single details about my case.,RLH-Endocrinology
13074291005,258318234,2021-10-26 14:26:12,2021-10-26 14:26:28,36 - 45,Satisfied,Neither Satisfied nor Dissatisfied,Yes,,RLH-Endocrinology
13074202285,258318234,2021-10-26 13:53:38,2021-10-26 13:56:28,65+,Very Satisfied,Very Satisfied,Yes,Easy to follow instructions for video chat and Dr was very pleasant to talk to ,RLH-Endocrinology
13074124148,258318234,2021-10-26 13:25:41,2021-10-26 13:26:26,65+,Satisfied,Satisfied,Yes,Easy to use ,RLH-Endocrinology
13073996254,258318234,2021-10-26 12:26:37,2021-10-26 12:32:46,46 - 65,Satisfied,Dissatisfied,Yes,I waited an hour until I gave up on the chance of my call being answered. I realise the nhs is very busy so I will book another video call. ,AUH-Thoracic
13073981004,258318234,2021-10-26 12:25:34,2021-10-26 12:25:52,16 - 25,Very Satisfied,Very Satisfied,Yes,,BGH-CFSandMETherapyService
13073925146,258318234,2021-10-26 11:57:20,2021-10-26 12:00:55,36 - 45,Very Satisfied,Very Satisfied,Yes,,RLH-Clinical-Haematology
13073837535,258318234,2021-10-26 11:16:34,2021-10-26 11:18:43,65+,Satisfied,Satisfied,Yes,"First time using this site, very straight forward to use ",RLH-Endocrinology
13073760665,258318234,2021-10-26 10:38:16,2021-10-26 10:41:55,46 - 65,Neither Satisfied nor Dissatisfied,Neither Satisfied nor Dissatisfied,Yes,There was a time lapse of several seconds between audio and video: I heard the doctor speaking before the video showed her mouth moving so I didn't always answer immediately because she seemed to still be talking; a bit confusing.,RLH-ChemicalPathology
13073760306,258318234,2021-10-26 10:35:58,2021-10-26 10:41:45,65+,Very Dissatisfied,Very Dissatisfied,No,Consultation was at 9.30 was still waiting at 10 30 if consultation time means waiting you should ring the the patient if she or he has been waiting for more than 10 minutes   Please arrange an appointment by either phone 07835 470146 or face to face thank you ,AUH-Thoracic
13073756617,258318234,2021-10-26 10:39:16,2021-10-26 10:39:52,36 - 45,Very Satisfied,Very Satisfied,Yes,,RLH-Diabetes
13073680574,258318234,2021-10-26 09:57:55,2021-10-26 09:58:28,65+,Very Satisfied,Very Satisfied,Yes,,RLH-Clinical-Haematology
13071432331,258318234,2021-10-25 17:19:18,2021-10-25 17:28:53,46 - 65,Very Dissatisfied,Very Dissatisfied,No,Log on 20 minutes before my consultation which was scheduled for 16.10 stay log on until 17.10.  Video said team knew I was waiting but nobody took my call. After an hour and twenty minutes gave up  Thanks for that experience.,RLH-Diabetes
13071005802,258318234,2021-10-25 15:08:02,2021-10-25 15:09:26,36 - 45,Satisfied,Satisfied,Yes,I didnt mind the video consultation however the sound was problematic and the dr had to call my mobile to do the appt which wasnt great. But the dr was really nice.,RLH-Endocrinology
13070988857,258318234,2021-10-25 14:49:30,2021-10-25 15:03:44,65+,Very Satisfied,Satisfied,Yes,,AUH-PalliativeCare
13070909003,258318234,2021-10-25 14:33:59,2021-10-25 14:35:51,46 - 65,Satisfied,Satisfied,Yes,thank you for your call,AUH-PalliativeCare
13070561516,258318234,2021-10-25 12:11:09,2021-10-25 12:11:46,65+,Very Dissatisfied,Very Dissatisfied,No,"No one answered my call, waited 1-hour and 10mins ?",RLH-ChemicalPathology
13070500684,258318234,2021-10-25 11:34:49,2021-10-25 11:37:51,46 - 65,Very Satisfied,Very Satisfied,Yes,"The only downside to this for me was waiting 50 minutes for the call, a bit of an inconvenience if you're at work",RLH-ChemicalPathology
13070465797,258318234,2021-10-25 10:09:24,2021-10-25 11:17:42,46 - 65,Very Satisfied,Very Satisfied,Yes,,BGH-CFSandMETherapyService
13070464029,258318234,2021-10-25 11:16:12,2021-10-25 11:16:39,26 - 35,Very Satisfied,Very Satisfied,Yes,Really easy to use and helpful,AUH-Critical-Care
13070432214,258318234,2021-10-25 10:57:18,2021-10-25 10:58:43,46 - 65,Very Satisfied,Very Satisfied,Yes,,RLH-Rheumatology
13070421288,258318234,2021-10-25 10:41:09,2021-10-25 10:52:04,65+,Satisfied,Neither Satisfied nor Dissatisfied,Yes,,RLH-ChemicalPathology
13070400042,258318234,2021-10-25 10:34:31,2021-10-25 10:39:08,26 - 35,Very Satisfied,Very Satisfied,Yes,,RLH-Diabetes
13070374280,258318234,2021-10-25 09:56:42,2021-10-25 10:22:44,65+,Dissatisfied,Dissatisfied,Yes,There was no video at the start of the consultation so it was abandoned in favour of a telephone call.,RLH-ChemicalPathology
13070349753,258318234,2021-10-25 10:06:54,2021-10-25 10:07:12,65+,Very Satisfied,Very Satisfied,Yes,,RLH-ChemicalPathology
13070332808,258318234,2021-10-25 09:55:41,2021-10-25 09:56:16,65+,Very Satisfied,Very Satisfied,Yes,,RLH-ChemicalPathology
13070323929,258318234,2021-10-25 09:49:46,2021-10-25 09:50:20,36 - 45,Satisfied,Satisfied,Yes,,RLH-Diabetes
13070291999,258318234,2021-10-25 09:28:07,2021-10-25 09:29:24,36 - 45,Satisfied,Very Dissatisfied,Yes,"waited for 40 mins, called the number supplied and nobody showed up",RLH-Diabetes
13067678236,258318234,2021-10-23 13:47:22,2021-10-23 13:48:27,36 - 45,Very Satisfied,Very Satisfied,Yes,it's great to be able to have a consultation at home. For me it's perfect. Thank you.,AUH-Speech-and-Language-Therapy
13065400623,258318234,2021-10-22 14:21:07,2021-10-22 14:21:37,36 - 45,Very Satisfied,Very Satisfied,Yes,,RLH-Transplant
13065051525,258318234,2021-10-22 11:49:28,2021-10-22 11:49:42,26 - 35,Very Satisfied,Very Satisfied,Yes,,RLH-Dermatology
13064877181,258318234,2021-10-22 10:30:04,2021-10-22 10:30:34,26 - 35,Very Satisfied,Very Satisfied,Yes,,RLH-Diabetes
13064798744,258318234,2021-10-22 09:54:09,2021-10-22 09:54:54,46 - 65,Very Satisfied,Very Satisfied,Yes,Amanda was brilliant,RLH-Endocrinology
13064741627,258318234,2021-10-22 09:20:11,2021-10-22 09:20:47,65+,Very Satisfied,Very Satisfied,Yes,,RLH-Endocrinology
13062605640,258318234,2021-10-21 16:41:09,2021-10-21 16:42:09,16 - 25,Dissatisfied,Very Dissatisfied,No,,RLH-Endocrinology
13062506969,258318234,2021-10-21 16:12:20,2021-10-21 16:12:43,16 - 25,Satisfied,Satisfied,Yes,,RLH-Endocrinology
13062419529,258318234,2021-10-21 15:45:16,2021-10-21 15:46:01,36 - 45,Very Satisfied,Very Satisfied,Yes,,RLH-Dental
13062196890,258318234,2021-10-21 14:36:59,2021-10-21 14:37:15,16 - 25,Very Satisfied,Very Satisfied,Yes,,RLH-Endocrinology
13062185452,258318234,2021-10-21 14:33:14,2021-10-21 14:33:35,36 - 45,Very Satisfied,Very Satisfied,Yes,,RLH-Dental
